水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度
WS094,1,1,18,未记录,水库,1536111712,109.3099541,22.9459269
WS094,1,1,19,未记录,水库,1536111712,109.3097645,22.9459269
WS094,1,1,20,未记录,水库,1536111712,109.3096203,22.9458989
WS094,1,1,21,未记录,水库,1536111712,109.3094534,22.94585
WS094,1,1,22,未记录,水库,1536111712,109.3090893,22.9458011
WS094,1,1,23,未记录,水库,1536111712,109.3089907,22.9457592
WS094,1,1,24,未记录,水库,1536111712,109.308892,22.9456684
WS094,1,1,25,未记录,水库,1536111712,109.3088086,22.9455636
WS094,1,1,26,未记录,水库,1536111712,109.3087403,22.9454658
WS094,1,1,27,未记录,水库,1536111712,109.3087024,22.945354
WS094,1,1,28,未记录,水库,1536111712,109.3086417,22.9452492
WS094,1,1,29,未记录,水库,1536111712,109.3086189,22.9451374
WS094,1,1,30,未记录,水库,1536111712,109.3085886,22.9450326
WS094,1,1,31,未记录,水库,1536111712,109.3085355,22.9449278
WS094,1,1,32,未记录,水库,1536111712,109.3084596,22.944844
WS094,1,1,33,未记录,水库,1536111712,109.3084748,22.9449418
WS094,1,1,34,未记录,水库,1536111712,109.3084672,22.9450326
WS094,1,1,35,未记录,水库,1536111712,109.3084217,22.9452073
WS094,1,1,36,未记录,水库,1536111712,109.3084065,22.9453191
WS094,1,1,37,未记录,水库,1536111712,109.3083686,22.9454308
WS094,1,1,38,未记录,水库,1536111712,109.3083382,22.9455496
WS094,1,1,39,未记录,水库,1536111712,109.3083079,22.9456544
WS094,1,1,40,未记录,水库,1536111712,109.3082775,22.9457522
WS094,1,1,41,未记录,水库,1536111712,109.3082093,22.945843
WS094,1,1,42,未记录,水库,1536111712,109.3080727,22.9460177
WS094,1,1,43,未记录,水库,1536111712,109.3079817,22.9461225
WS094,1,1,44,未记录,水库,1536111712,109.3079058,22.9461784
WS094,1,1,45,未记录,水库,1536111712,109.3077844,22.9462412
WS094,1,1,46,未记录,水库,1536111712,109.3076706,22.9463111
WS094,1,1,47,未记录,水库,1536111712,109.3075872,22.94636
WS094,1,1,48,未记录,水库,1536111712,109.3074961,22.9464089
WS094,1,1,49,未记录,水库,1536111712,109.3073899,22.9464788
WS094,1,1,50,未记录,水库,1536111712,109.3072989,22.9465067
WS094,1,1,51,未记录,水库,1536111712,109.3071927,22.9465067
WS094,1,1,52,未记录,水库,1536111712,109.3071016,22.9465347
WS094,1,1,53,未记录,水库,1536111712,109.3071016,22.9466255
WS094,1,1,54,未记录,水库,1536111712,109.3071016,22.9467233
WS094,1,1,55,未记录,水库,1536111712,109.3070865,22.9468141
WS094,1,1,56,未记录,水库,1536111712,109.3070485,22.9469189
WS094,1,1,57,未记录,水库,1536111712,109.3069954,22.9470097
WS094,1,1,58,未记录,水库,1536111712,109.3069347,22.9470796
WS094,1,1,59,未记录,水库,1536111712,109.3068665,22.9471494
WS094,1,1,60,未记录,水库,1536111712,109.3067982,22.9472193
WS094,1,1,61,未记录,水库,1536111712,109.3068892,22.9471983
WS094,1,1,62,未记录,水库,1536111712,109.3069803,22.9471704
WS094,1,1,63,未记录,水库,1536111712,109.307094,22.9471145
WS094,1,1,64,未记录,水库,1536111712,109.3071775,22.9470446
WS094,1,1,65,未记录,水库,1536111712,109.3072154,22.9469678
WS094,1,1,66,未记录,水库,1536111712,109.3072913,22.9468909
WS094,1,1,67,未记录,水库,1536111712,109.307352,22.9468211
WS094,1,1,68,未记录,水库,1536111712,109.3074354,22.9467372
WS094,1,1,69,未记录,水库,1536111712,109.3075265,22.9466674
WS094,1,1,70,未记录,水库,1536111712,109.3076403,22.9466325
WS094,1,1,71,未记录,水库,1536111712,109.3077465,22.9465836
WS094,1,1,72,未记录,水库,1536111712,109.3078603,22.9465277
WS094,1,1,73,未记录,水库,1536111712,109.3079589,22.9465277
WS094,1,1,74,未记录,水库,1536111712,109.3080803,22.9464857
WS094,1,1,75,未记录,水库,1536111712,109.3082775,22.9463879
WS094,1,1,76,未记录,水库,1536111712,109.308581,22.94636
WS094,1,1,77,未记录,水库,1536111712,109.3086796,22.94636
WS094,1,1,78,未记录,水库,1536111712,109.3088086,22.946381
WS094,1,1,79,未记录,水库,1536111712,109.3088996,22.9463949
WS094,1,1,80,未记录,水库,1536111712,109.3089982,22.9464159
WS094,1,1,81,未记录,水库,1536111712,109.3091348,22.9464718
WS094,1,1,82,未记录,水库,1536111712,109.3092183,22.9465486
WS094,1,1,83,未记录,水库,1536111712,109.3093093,22.9465905
WS094,1,1,84,未记录,水库,1536111712,109.3093852,22.9466953
WS094,1,1,85,未记录,水库,1536111712,109.3094231,22.946849
WS094,1,1,86,未记录,水库,1536111712,109.3094155,22.9469329
WS094,1,1,87,未记录,水库,1536111712,109.3093624,22.9470307
WS094,1,1,88,未记录,水库,1536111712,109.3092334,22.9471774
WS094,1,1,89,未记录,水库,1536111712,109.3091576,22.9472612
WS094,1,1,90,未记录,水库,1536111712,109.3090665,22.947359
WS094,1,1,91,未记录,水库,1536111712,109.3089831,22.9474778
WS094,1,1,92,未记录,水库,1536111712,109.3090286,22.9475616
WS094,1,1,93,未记录,水库,1536111712,109.3091045,22.9476245
WS094,1,1,94,未记录,水库,1536111712,109.3091348,22.9477153
WS094,1,1,95,未记录,水库,1536111712,109.3091879,22.9477852
WS094,1,1,96,未记录,水库,1536111712,109.3092941,22.947848
WS094,1,1,97,未记录,水库,1536111712,109.3093169,22.9479528
WS094,1,1,98,未记录,水库,1536111712,109.3093017,22.9480436
WS094,1,1,99,未记录,水库,1536111712,109.3092714,22.9481554
WS094,1,1,100,未记录,水库,1536111712,109.3092638,22.9482602
WS094,1,1,101,未记录,水库,1536111712,109.3092638,22.948351
WS094,1,1,102,未记录,水库,1536111712,109.3092334,22.9484418
WS094,1,1,103,未记录,水库,1536111712,109.3092258,22.9485536
WS094,1,1,104,未记录,水库,1536111712,109.3092031,22.9486514
WS094,1,1,105,未记录,水库,1536111712,109.3091424,22.9487632
WS094,1,1,106,未记录,水库,1536111712,109.3090513,22.9488191
WS094,1,1,107,未记录,水库,1536111712,109.3089603,22.948882
WS094,1,1,108,未记录,水库,1536111712,109.3089982,22.9489658
WS094,1,1,109,未记录,水库,1536111712,109.3090513,22.9490496
WS094,1,1,110,未记录,水库,1536111712,109.3090665,22.9491754
WS094,1,1,111,未记录,水库,1536111712,109.3090438,22.9492662
WS094,1,1,112,未记录,水库,1536111712,109.3090286,22.949364
WS094,1,1,113,未记录,水库,1536111712,109.3090286,22.9495037
WS094,1,1,114,未记录,水库,1536111712,109.3090286,22.9496085
WS094,1,1,115,未记录,水库,1536111712,109.3090286,22.9497133
WS094,1,1,116,未记录,水库,1536111712,109.3090286,22.9498251
WS094,1,1,117,未记录,水库,1536111712,109.3090741,22.9500207
WS094,1,1,118,未记录,水库,1536111712,109.3090817,22.9504468
WS094,1,1,119,未记录,水库,1536111712,109.3090969,22.9506005
WS094,1,1,120,未记录,水库,1536111712,109.309112,22.9507402
WS094,1,1,121,未记录,水库,1536111712,109.309112,22.9508939
WS094,1,1,122,未记录,水库,1536111712,109.3090969,22.9510197
WS094,1,1,123,未记录,水库,1536111712,109.3090362,22.9511175
WS094,1,1,124,未记录,水库,1536111712,109.3090058,22.9512083
WS094,1,1,125,未记录,水库,1536111712,109.3089527,22.9512991
WS094,1,1,126,未记录,水库,1536111712,109.3088996,22.9514039
WS094,1,1,127,未记录,水库,1536111712,109.308892,22.9514947
WS094,1,1,128,未记录,水库,1536111712,109.308892,22.9515855
WS094,1,1,129,未记录,水库,1536111712,109.3089072,22.9516973
WS094,1,1,130,未记录,水库,1536111712,109.3089376,22.95183
WS094,1,1,131,未记录,水库,1536111712,109.3089679,22.9519697
WS094,1,1,132,未记录,水库,1536111712,109.3089831,22.9521025
WS094,1,1,133,未记录,水库,1536111712,109.3089907,22.9522003
WS094,1,1,134,未记录,水库,1536111712,109.3090058,22.952312
WS094,1,1,135,未记录,水库,1536111712,109.3090134,22.9523959
WS094,1,1,136,未记录,水库,1536111712,109.309021,22.9525076
WS094,1,1,137,未记录,水库,1536111712,109.3090058,22.9525915
WS094,1,1,138,未记录,水库,1536111712,109.3088769,22.9529687
WS094,1,1,139,未记录,水库,1536111712,109.3086569,22.9532481
WS094,1,1,140,未记录,水库,1536111712,109.3086038,22.9533529
WS094,1,1,141,未记录,水库,1536111712,109.308581,22.9534647
WS094,1,1,142,未记录,水库,1536111712,109.3085051,22.9535206
WS094,1,1,143,未记录,水库,1536111712,109.3084293,22.9535835
WS094,1,1,144,未记录,水库,1536111712,109.3083382,22.9536184
WS094,1,1,145,未记录,水库,1536111712,109.3081865,22.9536463
WS094,1,1,146,未记录,水库,1536111712,109.3080499,22.9536673
WS094,1,1,147,未记录,水库,1536111712,109.3079134,22.9536952
WS094,1,1,148,未记录,水库,1536111712,109.3077844,22.9537022
WS094,1,1,149,未记录,水库,1536111712,109.307663,22.9536673
WS094,1,1,150,未记录,水库,1536111712,109.3075265,22.9536114
WS094,1,1,151,未记录,水库,1536111712,109.307443,22.9535415
WS094,1,1,152,未记录,水库,1536111712,109.3073368,22.9534577
WS094,1,1,153,未记录,水库,1536111712,109.3072534,22.9533879
WS094,1,1,154,未记录,水库,1536111712,109.3071472,22.9533529
WS094,1,1,155,未记录,水库,1536111712,109.3070485,22.9533739
WS094,1,1,156,未记录,水库,1536111712,109.307003,22.9534507
WS094,1,1,157,未记录,水库,1536111712,109.3070106,22.9535415
WS094,1,1,158,未记录,水库,1536111712,109.3070789,22.9536254
WS094,1,1,159,未记录,水库,1536111712,109.3071851,22.9536813
WS094,1,1,160,未记录,水库,1536111712,109.3072685,22.9537162
WS094,1,1,161,未记录,水库,1536111712,109.307352,22.9537791
WS094,1,1,162,未记录,水库,1536111712,109.307443,22.9538559
WS094,1,1,163,未记录,水库,1536111712,109.3075568,22.9538769
WS094,1,1,164,未记录,水库,1536111712,109.3076554,22.9538838
WS094,1,1,165,未记录,水库,1536111712,109.3077541,22.9539048
WS094,1,1,166,未记录,水库,1536111712,109.3078527,22.9538978
WS094,1,1,167,未记录,水库,1536111712,109.3079817,22.9538769
WS094,1,1,168,未记录,水库,1536111712,109.3080727,22.9538629
WS094,1,1,169,未记录,水库,1536111712,109.3082168,22.953828
WS094,1,1,170,未记录,水库,1536111712,109.3083079,22.953814
WS094,1,1,171,未记录,水库,1536111712,109.3084065,22.9537791
WS094,1,1,172,未记录,水库,1536111712,109.3085127,22.9537581
WS094,1,1,173,未记录,水库,1536111712,109.3086113,22.9537511
WS094,1,1,174,未记录,水库,1536111712,109.3087251,22.9537511
WS094,1,1,175,未记录,水库,1536111712,109.3088313,22.9537651
WS094,1,1,176,未记录,水库,1536111712,109.3089224,22.953814
WS094,1,1,177,未记录,水库,1536111712,109.3089603,22.9538908
WS094,1,1,178,未记录,水库,1536111712,109.309021,22.9539816
WS094,1,1,179,未记录,水库,1536111712,109.3090741,22.9540655
WS094,1,1,180,未记录,水库,1536111712,109.3091045,22.9541633
WS094,1,1,181,未记录,水库,1536111712,109.3091651,22.9542541
WS094,1,1,182,未记录,水库,1536111712,109.3092334,22.95431
WS094,1,1,183,未记录,水库,1536111712,109.3093017,22.9543868
WS094,1,1,184,未记录,水库,1536111712,109.3093852,22.9544497
WS094,1,1,185,未记录,水库,1536111712,109.3094534,22.9545195
WS094,1,1,186,未记录,水库,1536111712,109.3095293,22.9545684
WS094,1,1,187,未记录,水库,1536111712,109.30959,22.9546453
WS094,1,1,188,未记录,水库,1536111712,109.3096431,22.9547221
WS094,1,1,189,未记录,水库,1536111712,109.3097114,22.954778
WS094,1,1,190,未记录,水库,1536111712,109.3097872,22.9548688
WS094,1,1,191,未记录,水库,1536111712,109.3098403,22.9549736
WS094,1,1,192,未记录,水库,1536111712,109.3098859,22.9550644
WS094,1,1,193,未记录,水库,1536111712,109.3099465,22.9551762
WS094,1,1,194,未记录,水库,1536111712,109.3100603,22.9551622
WS094,1,1,195,未记录,水库,1536111712,109.3101741,22.9550994
WS094,1,1,196,未记录,水库,1536111712,109.3101817,22.9549806
WS094,1,1,197,未记录,水库,1536111712,109.3100679,22.9549038
WS094,1,1,198,未记录,水库,1536111712,109.3099693,22.9548269
WS094,1,1,199,未记录,水库,1536111712,109.3099162,22.9547501
WS094,1,1,200,未记录,水库,1536111712,109.309901,22.9546662
WS094,1,1,201,未记录,水库,1536111712,109.3098783,22.9545545
WS094,1,1,202,未记录,水库,1536111712,109.30981,22.9544776
WS094,1,1,203,未记录,水库,1536111712,109.3097114,22.9544078
WS094,1,1,204,未记录,水库,1536111712,109.30959,22.9543239
WS094,1,1,205,未记录,水库,1536111712,109.3095369,22.9542471
WS094,1,1,206,未记录,水库,1536111712,109.3094458,22.9541423
WS094,1,1,207,未记录,水库,1536111712,109.3093169,22.9540445
WS094,1,1,208,未记录,水库,1536111712,109.3092486,22.9539607
WS094,1,1,209,未记录,水库,1536111712,109.3091651,22.9538838
WS094,1,1,210,未记录,水库,1536111712,109.3089148,22.9535625
WS094,1,1,211,未记录,水库,1536111712,109.3088693,22.953297
WS094,1,1,212,未记录,水库,1536111712,109.30893,22.9532272
WS094,1,1,213,未记录,水库,1536111712,109.3090134,22.9531573
WS094,1,1,214,未记录,水库,1536111712,109.3090893,22.9530875
WS094,1,1,215,未记录,水库,1536111712,109.3091424,22.9530036
WS094,1,1,216,未记录,水库,1536111712,109.3091955,22.9529058
WS094,1,1,217,未记录,水库,1536111712,109.3092258,22.952815
WS094,1,1,218,未记录,水库,1536111712,109.3092562,22.9527102
WS094,1,1,219,未记录,水库,1536111712,109.309332,22.9526404
WS094,1,1,220,未记录,水库,1536111712,109.3094231,22.9525286
WS094,1,1,221,未记录,水库,1536111712,109.3095293,22.9524867
WS094,1,1,222,未记录,水库,1536111712,109.3096659,22.9524727
WS094,1,1,223,未记录,水库,1536111712,109.3097645,22.9524797
WS094,1,1,224,未记录,水库,1536111712,109.3098859,22.9525076
WS094,1,1,225,未记录,水库,1536111712,109.3099997,22.9525356
WS094,1,1,226,未记录,水库,1536111712,109.3100755,22.9525845
WS094,1,1,227,未记录,水库,1536111712,109.3101666,22.9526753
WS094,1,1,228,未记录,水库,1536111712,109.3102804,22.9527242
WS094,1,1,229,未记录,水库,1536111712,109.3103183,22.9526474
WS094,1,1,230,未记录,水库,1536111712,109.3103031,22.9525565
WS094,1,1,231,未记录,水库,1536111712,109.3103031,22.9524518
WS094,1,1,232,未记录,水库,1536111712,109.310379,22.9523959
WS094,1,1,233,未记录,水库,1536111712,109.310341,22.952312
WS094,1,1,234,未记录,水库,1536111712,109.3102272,22.952312
WS094,1,1,235,未记录,水库,1536111712,109.3101286,22.9523051
WS094,1,1,236,未记录,水库,1536111712,109.3100148,22.9522911
WS094,1,1,237,未记录,水库,1536111712,109.309939,22.9522422
WS094,1,1,238,未记录,水库,1536111712,109.3098328,22.9522073
WS094,1,1,239,未记录,水库,1536111712,109.309719,22.9521723
WS094,1,1,240,未记录,水库,1536111712,109.3096203,22.9521374
WS094,1,1,241,未记录,水库,1536111712,109.3095065,22.9521095
WS094,1,1,242,未记录,水库,1536111712,109.3094307,22.9520606
WS094,1,1,243,未记录,水库,1536111712,109.3093624,22.9519907
WS094,1,1,244,未记录,水库,1536111712,109.3093017,22.9519069
WS094,1,1,245,未记录,水库,1536111712,109.3092486,22.9517392
WS094,1,1,246,未记录,水库,1536111712,109.309332,22.9513899
WS094,1,1,247,未记录,水库,1536111712,109.3093776,22.9512991
WS094,1,1,248,未记录,水库,1536111712,109.3094458,22.9512013
WS094,1,1,249,未记录,水库,1536111712,109.3094458,22.9511175
WS094,1,1,250,未记录,水库,1536111712,109.3094458,22.9509638
WS094,1,1,251,未记录,水库,1536111712,109.3094155,22.950873
WS094,1,1,252,未记录,水库,1536111712,109.3093852,22.9507821
WS094,1,1,253,未记录,水库,1536111712,109.30937,22.9506983
WS094,1,1,254,未记录,水库,1536111712,109.3093624,22.9506075
WS094,1,1,255,未记录,水库,1536111712,109.3093624,22.9504748
WS094,1,1,256,未记录,水库,1536111712,109.3093624,22.950356
WS094,1,1,257,未记录,水库,1536111712,109.3093624,22.9502233
WS094,1,1,258,未记录,水库,1536111712,109.30937,22.9501394
WS094,1,1,259,未记录,水库,1536111712,109.3093852,22.9500486
WS094,1,1,260,未记录,水库,1536111712,109.3093852,22.9499578
WS094,1,1,261,未记录,水库,1536111712,109.3093852,22.949867
WS094,1,1,262,未记录,水库,1536111712,109.3093776,22.9497412
WS094,1,1,263,未记录,水库,1536111712,109.3094231,22.9496225
WS094,1,1,264,未记录,水库,1536111712,109.3094383,22.9495177
WS094,1,1,265,未记录,水库,1536111712,109.3094383,22.9493989
WS094,1,1,266,未记录,水库,1536111712,109.3094989,22.9492732
WS094,1,1,267,未记录,水库,1536111712,109.3096203,22.9492243
WS094,1,1,268,未记录,水库,1536111712,109.309719,22.9491893
WS094,1,1,269,未记录,水库,1536111712,109.3098555,22.9491265
WS094,1,1,270,未记录,水库,1536111712,109.3099997,22.9491265
WS094,1,1,271,未记录,水库,1536111712,109.3101059,22.9491404
WS094,1,1,272,未记录,水库,1536111712,109.310159,22.9492173
WS094,1,1,273,未记录,水库,1536111712,109.3102121,22.9493221
WS094,1,1,274,未记录,水库,1536111712,109.3103031,22.9493919
WS094,1,1,275,未记录,水库,1536111712,109.3104321,22.9494897
WS094,1,1,276,未记录,水库,1536111712,109.3104928,22.9495875
WS094,1,1,277,未记录,水库,1536111712,109.3105155,22.9496993
WS094,1,1,278,未记录,水库,1536111712,109.3105459,22.9497832
WS094,1,1,279,未记录,水库,1536111712,109.3106217,22.9499159
WS094,1,1,280,未记录,水库,1536111712,109.3106521,22.9499997
WS094,1,1,281,未记录,水库,1536111712,109.31069,22.9500766
WS094,1,1,282,未记录,水库,1536111712,109.3107431,22.9501464
WS094,1,1,283,未记录,水库,1536111712,109.3108038,22.9502512
WS094,1,1,284,未记录,水库,1536111712,109.3108721,22.9503211
WS094,1,1,285,未记录,水库,1536111712,109.3109555,22.9503909
WS094,1,1,286,未记录,水库,1536111712,109.3110618,22.9504468
WS094,1,1,287,未记录,水库,1536111712,109.3111452,22.9504887
WS094,1,1,288,未记录,水库,1536111712,109.3112514,22.9505306
WS094,1,1,289,未记录,水库,1536111712,109.3113728,22.9505795
WS094,1,1,290,未记录,水库,1536111712,109.3114562,22.9506215
WS094,1,1,291,未记录,水库,1536111712,109.3115473,22.9506843
WS094,1,1,292,未记录,水库,1536111712,109.3116156,22.9507821
WS094,1,1,293,未记录,水库,1536111712,109.3116838,22.950845
WS094,1,1,294,未记录,水库,1536111712,109.3117976,22.9508171
WS094,1,1,295,未记录,水库,1536111712,109.3117976,22.9507332
WS094,1,1,296,未记录,水库,1536111712,109.3118963,22.9506215
WS094,1,1,297,未记录,水库,1536111712,109.3119873,22.9506494
WS094,1,1,298,未记录,水库,1536111712,109.3121163,22.9507123
WS094,1,1,299,未记录,水库,1536111712,109.3122301,22.9507752
WS094,1,1,300,未记录,水库,1536111712,109.3123135,22.9508171
WS094,1,1,301,未记录,水库,1536111712,109.3124577,22.950866
WS094,1,1,302,未记录,水库,1536111712,109.3125563,22.9508939
WS094,1,1,303,未记录,水库,1536111712,109.3126853,22.950859
WS094,1,1,304,未记录,水库,1536111712,109.3126321,22.9507752
WS094,1,1,305,未记录,水库,1536111712,109.3125411,22.9507123
WS094,1,1,306,未记录,水库,1536111712,109.312397,22.9506913
WS094,1,1,307,未记录,水库,1536111712,109.3122377,22.9506494
WS094,1,1,308,未记录,水库,1536111712,109.3121163,22.9505935
WS094,1,1,309,未记录,水库,1536111712,109.3120328,22.9505376
WS094,1,1,310,未记录,水库,1536111712,109.3119342,22.9504748
WS094,1,1,311,未记录,水库,1536111712,109.3118204,22.9504259
WS094,1,1,312,未记录,水库,1536111712,109.3117218,22.9503839
WS094,1,1,313,未记录,水库,1536111712,109.3116307,22.950349
WS094,1,1,314,未记录,水库,1536111712,109.3115018,22.9503071
WS094,1,1,315,未记录,水库,1536111712,109.3114031,22.9502652
WS094,1,1,316,未记录,水库,1536111712,109.3112666,22.9502233
WS094,1,1,317,未记录,水库,1536111712,109.311168,22.9501953
WS094,1,1,318,未记录,水库,1536111712,109.3110845,22.9501534
WS094,1,1,319,未记录,水库,1536111712,109.3109859,22.9501045
WS094,1,1,320,未记录,水库,1536111712,109.31091,22.9500416
WS094,1,1,321,未记录,水库,1536111712,109.3108342,22.9499648
WS094,1,1,322,未记录,水库,1536111712,109.3107735,22.9498879
WS094,1,1,323,未记录,水库,1536111712,109.3107659,22.9498041
WS094,1,1,324,未记录,水库,1536111712,109.3107659,22.9497063
WS094,1,1,325,未记录,水库,1536111712,109.3107659,22.9496085
WS094,1,1,326,未记录,水库,1536111712,109.3107355,22.9495247
WS094,1,1,327,未记录,水库,1536111712,109.31069,22.9494269
WS094,1,1,328,未记录,水库,1536111712,109.3106369,22.94935
WS094,1,1,329,未记录,水库,1536111712,109.3105686,22.9492662
WS094,1,1,330,未记录,水库,1536111712,109.3105155,22.9491893
WS094,1,1,331,未记录,水库,1536111712,109.3105004,22.9490985
WS094,1,1,332,未记录,水库,1536111712,109.3105004,22.9490147
WS094,1,1,333,未记录,水库,1536111712,109.3105079,22.9489309
WS094,1,1,334,未记录,水库,1536111712,109.3105004,22.94884
WS094,1,1,335,未记录,水库,1536111712,109.3104169,22.9487911
WS094,1,1,336,未记录,水库,1536111712,109.3103031,22.9487492
WS094,1,1,337,未记录,水库,1536111712,109.3101969,22.9487283
WS094,1,1,338,未记录,水库,1536111712,109.31003,22.9487283
WS094,1,1,339,未记录,水库,1536111712,109.309939,22.9487213
WS094,1,1,340,未记录,水库,1536111712,109.3098479,22.9486724
WS094,1,1,341,未记录,水库,1536111712,109.3096583,22.9484768
WS094,1,1,342,未记录,水库,1536111712,109.3095748,22.948344
WS094,1,1,343,未记录,水库,1536111712,109.3096052,22.9482393
WS094,1,1,344,未记录,水库,1536111712,109.309681,22.9481834
WS094,1,1,345,未记录,水库,1536111712,109.3097493,22.9480856
WS094,1,1,346,未记录,水库,1536111712,109.3097948,22.9480087
WS094,1,1,347,未记录,水库,1536111712,109.3097948,22.9479179
WS094,1,1,348,未记录,水库,1536111712,109.3097948,22.9478201
WS094,1,1,349,未记录,水库,1536111712,109.3097569,22.9477432
WS094,1,1,350,未记录,水库,1536111712,109.3097645,22.9476454
WS094,1,1,351,未记录,水库,1536111712,109.3098403,22.9475965
WS094,1,1,352,未记录,水库,1536111712,109.3099541,22.9475686
WS094,1,1,353,未记录,水库,1536111712,109.3100755,22.9475616
WS094,1,1,354,未记录,水库,1536111712,109.3101817,22.9475686
WS094,1,1,355,未记录,水库,1536111712,109.3103107,22.9475686
WS094,1,1,356,未记录,水库,1536111712,109.3104093,22.9475337
WS094,1,1,357,未记录,水库,1536111712,109.3104245,22.9474359
WS094,1,1,358,未记录,水库,1536111712,109.3103714,22.9473311
WS094,1,1,359,未记录,水库,1536111712,109.3103107,22.9472542
WS094,1,1,360,未记录,水库,1536111712,109.3102576,22.9471634
WS094,1,1,361,未记录,水库,1536111712,109.3102272,22.9470796
WS094,1,1,362,未记录,水库,1536111712,109.3102197,22.9469748
WS094,1,1,363,未记录,水库,1536111712,109.3102576,22.946863
WS094,1,1,364,未记录,水库,1536111712,109.3103562,22.9468001
WS094,1,1,365,未记录,水库,1536111712,109.3104624,22.9467652
WS094,1,1,366,未记录,水库,1536111712,109.3105535,22.9467163
WS094,1,1,367,未记录,水库,1536111712,109.3106369,22.9466744
WS094,1,1,368,未记录,水库,1536111712,109.3106976,22.9466115
WS094,1,1,369,未记录,水库,1536111712,109.3107659,22.9465416
WS094,1,1,370,未记录,水库,1536111712,109.3108493,22.9464299
WS094,1,1,371,未记录,水库,1536111712,109.3109631,22.9464089
WS094,1,1,372,未记录,水库,1536111712,109.3110693,22.9464089
WS094,1,1,373,未记录,水库,1536111712,109.3111907,22.9464299
WS094,1,1,374,未记录,水库,1536111712,109.3112969,22.9464508
WS094,1,1,375,未记录,水库,1536111712,109.3114183,22.9464857
WS094,1,1,376,未记录,水库,1536111712,109.3114562,22.9465766
WS094,1,1,377,未记录,水库,1536111712,109.3115321,22.9466674
WS094,1,1,378,未记录,水库,1536111712,109.3115625,22.9467512
WS094,1,1,379,未记录,水库,1536111712,109.3115928,22.9468351
WS094,1,1,380,未记录,水库,1536111712,109.3116535,22.9469398
WS094,1,1,381,未记录,水库,1536111712,109.3117218,22.9470097
WS094,1,1,382,未记录,水库,1536111712,109.3117825,22.9470866
WS094,1,1,383,未记录,水库,1536111712,109.3118507,22.9471634
WS094,1,1,384,未记录,水库,1536111712,109.3119038,22.9472682
WS094,1,1,385,未记录,水库,1536111712,109.3119494,22.947373
WS094,1,1,386,未记录,水库,1536111712,109.3120404,22.9475197
WS094,1,1,387,未记录,水库,1536111712,109.3121845,22.9475406
WS094,1,1,388,未记录,水库,1536111712,109.3121845,22.9474428
WS094,1,1,389,未记录,水库,1536111712,109.312177,22.947359
WS094,1,1,390,未记录,水库,1536111712,109.3121542,22.9472682
WS094,1,1,391,未记录,水库,1536111712,109.3121239,22.9471564
WS094,1,1,392,未记录,水库,1536111712,109.3120935,22.9470726
WS094,1,1,393,未记录,水库,1536111712,109.3120328,22.9469608
WS094,1,1,394,未记录,水库,1536111712,109.3120328,22.9468141
WS094,1,1,395,未记录,水库,1536111712,109.3120556,22.9467233
WS094,1,1,396,未记录,水库,1536111712,109.3120707,22.9466325
WS094,1,1,397,未记录,水库,1536111712,109.3120252,22.9465137
WS094,1,1,398,未记录,水库,1536111712,109.3119494,22.9464508
WS094,1,1,399,未记录,水库,1536111712,109.3118811,22.9463949
WS094,1,1,400,未记录,水库,1536111712,109.3118507,22.9463111
WS094,1,1,401,未记录,水库,1536111712,109.3118963,22.9462063
WS094,1,1,402,未记录,水库,1536111712,109.3119645,22.9461295
WS094,1,1,403,未记录,水库,1536111712,109.3120859,22.9460596
WS094,1,1,404,未记录,水库,1536111712,109.312177,22.9460316
WS094,1,1,405,未记录,水库,1536111712,109.3123059,22.9460177
WS094,1,1,406,未记录,水库,1536111712,109.3124121,22.9460037
WS094,1,1,407,未记录,水库,1536111712,109.3125183,22.9459758
WS094,1,1,408,未记录,水库,1536111712,109.3126094,22.9459548
WS094,1,1,409,未记录,水库,1536111712,109.3126928,22.9459129
WS094,1,1,410,未记录,水库,1536111712,109.3127839,22.945871
WS094,1,1,411,未记录,水库,1536111712,109.3129053,22.9458291
WS094,1,1,412,未记录,水库,1536111712,109.3130039,22.9458081
WS094,1,1,413,未记录,水库,1536111712,109.3130494,22.9457243
WS094,1,1,414,未记录,水库,1536111712,109.3129508,22.9457382
WS094,1,1,415,未记录,水库,1536111712,109.3128218,22.9457592
WS094,1,1,416,未记录,水库,1536111712,109.3126701,22.9457871
WS094,1,1,417,未记录,水库,1536111712,109.3125032,22.9458011
WS094,1,1,418,未记录,水库,1536111712,109.3123666,22.9458011
WS094,1,1,419,未记录,水库,1536111712,109.3122377,22.9458011
WS094,1,1,420,未记录,水库,1536111712,109.3120935,22.9457941
WS094,1,1,421,未记录,水库,1536111712,109.3119494,22.9457592
WS094,1,1,422,未记录,水库,1536111712,109.3118432,22.9456893
WS094,1,1,423,未记录,水库,1536111712,109.3117901,22.9456195
WS094,1,1,424,未记录,水库,1536111712,109.3117218,22.9455286
WS094,1,1,425,未记录,水库,1536111712,109.3116687,22.9454099
WS094,1,1,426,未记录,水库,1536111712,109.3116611,22.9453191
WS094,1,1,427,未记录,水库,1536111712,109.3116687,22.9452003
WS094,1,1,428,未记录,水库,1536111712,109.3116687,22.9451025
WS094,1,1,429,未记录,水库,1536111712,109.3117749,22.9447182
