道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度
RD1430,18,未记录,居住区道路,1434331328,109.0662521,23.2212619
RD1430,19,未记录,居住区道路,1434331328,109.0665901,23.2214591
RD1430,20,未记录,居住区道路,1434331328,109.0670783,23.2216563
RD1430,21,未记录,居住区道路,1434331328,109.0672016,23.2219176
RD1430,22,未记录,居住区道路,1434331328,109.0674591,23.2221493
RD1430,23,未记录,居住区道路,1434331328,109.0677756,23.2222923
RD1430,24,未记录,居住区道路,1434331328,109.0684247,23.2224254
RD1430,25,未记录,居住区道路,1434331328,109.0687734,23.222519
RD1430,26,未记录,居住区道路,1434331328,109.0689344,23.2225979
RD1430,27,未记录,居住区道路,1434331328,109.0690095,23.2226374
RD1430,28,未记录,居住区道路,1434331328,109.0690416,23.2226817
RD1430,29,未记录,居住区道路,1434331328,109.0692294,23.222805
RD1430,30,未记录,居住区道路,1434331328,109.0701896,23.2231156
RD1430,31,未记录,居住区道路,1434331328,109.0705812,23.2231895
RD1430,32,未记录,居住区道路,1434331328,109.0706832,23.2233966
RD1430,33,未记录,居住区道路,1434331328,109.070769,23.2234459
RD1430,34,未记录,居住区道路,1434331328,109.0722603,23.223791
RD1431,1,未记录,居住区道路,1434331329,109.0624166,23.2221838
RD1431,2,未记录,居住区道路,1434331329,109.0621269,23.2220754
RD1431,3,未记录,居住区道路,1434331329,109.0618372,23.2219669
RD1431,4,未记录,居住区道路,1434331329,109.0617568,23.2219225
RD1431,5,未记录,居住区道路,1434331329,109.0617299,23.2218979
RD1431,6,未记录,居住区道路,1434331329,109.0617138,23.221819
RD1431,7,未记录,居住区道路,1434331329,109.0617138,23.2217106
RD1431,8,未记录,居住区道路,1434331329,109.0617085,23.2216317
RD1431,9,未记录,居住区道路,1434331329,109.0616977,23.2216021
RD1431,10,未记录,居住区道路,1434331329,109.0616602,23.2215725
RD1431,11,未记录,居住区道路,1434331329,109.0615046,23.2215331
RD1431,12,未记录,居住区道路,1434331329,109.0613544,23.2214936
RD1431,13,未记录,居住区道路,1434331329,109.0612257,23.2215084
RD1431,14,未记录,居住区道路,1434331329,109.0608341,23.2214641
RD1431,15,未记录,居住区道路,1434331329,109.0604156,23.2215281
RD1432,1,未记录,居住区道路,1434331330,109.063747,23.2215035
RD1432,2,未记录,居住区道路,1434331330,109.0638435,23.2215824
RD1432,3,未记录,居住区道路,1434331330,109.064042,23.2217648
RD1432,4,未记录,居住区道路,1434331330,109.0640902,23.2218091
RD1432,5,未记录,居住区道路,1434331330,109.0644389,23.2222282
RD1432,6,未记录,居住区道路,1434331330,109.0648949,23.2223415
RD1432,7,未记录,居住区道路,1434331330,109.0650719,23.2224401
RD1432,8,未记录,居住区道路,1434331330,109.0651148,23.2225092
RD1432,9,未记录,居住区道路,1434331330,109.06519,23.2227359
RD1432,10,未记录,居住区道路,1434331330,109.065308,23.2228789
RD1432,11,未记录,居住区道路,1434331330,109.0655976,23.2231451
RD1432,12,未记录,居住区道路,1434331330,109.0656996,23.2232388
RD1432,13,未记录,居住区道路,1434331330,109.0659356,23.2234261
RD1432,14,未记录,居住区道路,1434331330,109.0662253,23.2237959
RD1432,15,未记录,居住区道路,1434331330,109.0665203,23.22421
RD1432,16,未记录,居住区道路,1434331330,109.0666491,23.2243233
RD1432,17,未记录,居住区道路,1434331330,109.0669119,23.2244811
RD1432,18,未记录,居住区道路,1434331330,109.0670675,23.2245945
RD1432,19,未记录,居住区道路,1434331330,109.06716560241227,23.2247021
RD1433,1,未记录,居住区道路,1434331332,109.0665955,23.2152236
RD1433,2,未记录,居住区道路,1434331332,109.0667886,23.2152976
RD1433,3,未记录,居住区道路,1434331332,109.0672499,23.2156229
RD1433,4,未记录,居住区道路,1434331332,109.0675664,23.215751
RD1433,5,未记录,居住区道路,1434331332,109.0677542,23.2157905
RD1433,6,未记录,居住区道路,1434331332,109.0678293,23.215825
RD1433,7,未记录,居住区道路,1434331332,109.0680708,23.2162187
RD1433,8,未记录,居住区道路,1434331332,109.0681887,23.2167665
RD1433,9,未记录,居住区道路,1434331332,109.0680814,23.2169291
RD1433,10,未记录,居住区道路,1434331332,109.0677542,23.2171312
RD1433,11,未记录,居住区道路,1434331332,109.0673143,23.2176192
RD1433,12,未记录,居住区道路,1434331332,109.0672392,23.2177819
RD1433,13,未记录,居住区道路,1434331332,109.0669978,23.2186199
RD1433,14,未记录,居住区道路,1434331332,109.0669549,23.2187184
RD1433,15,未记录,居住区道路,1434331332,109.0668691,23.2188367
RD1433,16,未记录,居住区道路,1434331332,109.0667009,23.2190437
RD1434,1,未记录,居住区道路,1434331333,109.0664131,23.2192607
RD1434,2,未记录,居住区道路,1434331333,109.0662897,23.2194973
RD1434,3,未记录,居住区道路,1434331333,109.0661932,23.2197487
RD1434,4,未记录,居住区道路,1434331333,109.066102,23.2201282
RD1434,5,未记录,居住区道路,1434331333,109.0660161,23.2203747
RD1434,6,未记录,居住区道路,1434331333,109.0660269,23.2204683
RD1434,7,未记录,居住区道路,1434331333,109.0660752,23.2207296
RD1434,8,未记录,居住区道路,1434331333,109.065941,23.2211387
RD1435,1,未记录,居住区道路,1434331334,109.0667009,23.2190437
RD1435,2,未记录,居住区道路,1434331334,109.0664131,23.2192607
RD1436,1,未记录,居住区道路,1434331335,109.0667886,23.2152976
RD1436,2,未记录,居住区道路,1434331335,109.0672016,23.2150207
RD1436,3,未记录,居住区道路,1434331335,109.0672767,23.2149024
RD1436,4,未记录,居住区道路,1434331335,109.0673625,23.2146609
RD1436,5,未记录,居住区道路,1434331335,109.0676288,23.2137802
RD1437,1,未记录,普通道路,1434331336,109.0491969,23.1852913
RD1437,2,未记录,普通道路,1434331336,109.0492255,23.1854234
RD1437,3,未记录,普通道路,1434331336,109.0493435,23.1859658
RD1437,4,未记录,普通道路,1434331336,109.0496707,23.1867487
RD1437,5,未记录,普通道路,1434331336,109.0499068,23.1874747
RD1437,6,未记录,普通道路,1434331336,109.0500677,23.1884488
RD1437,7,未记录,普通道路,1434331336,109.0502823,23.1895802
RD1437,8,未记录,普通道路,1434331336,109.0503037,23.1900437
RD1437,9,未记录,普通道路,1434331336,109.0502554,23.1911187
RD1437,10,未记录,普通道路,1434331336,109.0502125,23.1918337
RD1437,11,未记录,普通道路,1434331336,109.0502179,23.1927903
RD1437,12,未记录,普通道路,1434331336,109.0503252,23.194876
RD1437,13,未记录,普通道路,1434331336,109.0503144,23.1949352
RD1437,14,未记录,普通道路,1434331336,109.0503305,23.1950042
RD1437,15,未记录,普通道路,1434331336,109.050352,23.1954973
RD1437,16,未记录,普通道路,1434331336,109.0503842,23.1957981
RD1437,17,未记录,普通道路,1434331336,109.0504056,23.1958326
RD1437,18,未记录,普通道路,1434331336,109.0504754,23.1964342
RD1437,19,未记录,普通道路,1434331336,109.0504807,23.1966955
RD1437,20,未记录,普通道路,1434331336,109.0504539,23.1968435
RD1437,21,未记录,普通道路,1434331336,109.0503466,23.1969815
RD1437,22,未记录,普通道路,1434331336,109.050293,23.1975683
RD1437,23,未记录,普通道路,1434331336,109.0503037,23.1978987
RD1437,24,未记录,普通道路,1434331336,109.0502983,23.1985989
RD1437,25,未记录,普通道路,1434331336,109.0503144,23.1986334
RD1437,26,未记录,普通道路,1434331336,109.0503734,23.1994224
RD1437,27,未记录,普通道路,1434331336,109.0504217,23.1997182
RD1437,28,未记录,普通道路,1434331336,109.0504378,23.1999746
RD1437,29,未记录,普通道路,1434331336,109.0504539,23.2002064
RD1437,30,未记录,普通道路,1434331336,109.0505076,23.200448
RD1437,31,未记录,普通道路,1434331336,109.0505505,23.2006945
RD1437,32,未记录,普通道路,1434331336,109.0505611,23.2009657
RD1437,33,未记录,普通道路,1434331336,109.0505879,23.201651
RD1437,34,未记录,普通道路,1434331336,109.0506791,23.2019665
RD1437,35,未记录,普通道路,1434331336,109.0508937,23.2024496
RD1437,36,未记录,普通道路,1434331336,109.0510975,23.2028391
RD1437,37,未记录,普通道路,1434331336,109.0511834,23.2032778
RD1437,38,未记录,普通道路,1434331336,109.0514785,23.2044759
RD1437,39,未记录,普通道路,1434331336,109.05187,23.2056491
RD1437,40,未记录,普通道路,1434331336,109.0519666,23.2061371
RD1437,41,未记录,普通道路,1434331336,109.0520257,23.2064872
RD1437,42,未记录,普通道路,1434331336,109.0523957,23.2073992
RD1437,43,未记录,普通道路,1434331336,109.0524655,23.2080302
RD1437,44,未记录,普通道路,1434331336,109.0525996,23.2085084
RD1437,45,未记录,普通道路,1434331336,109.0526425,23.2089422
RD1437,46,未记录,普通道路,1434331336,109.0527176,23.209243
RD1437,47,未记录,普通道路,1434331336,109.0527337,23.2094106
RD1437,48,未记录,普通道路,1434331336,109.0531253,23.2099923
RD1437,49,未记录,普通道路,1434331336,109.0534043,23.210224
RD1438,1,未记录,服务通道,1434596064,109.1487581,23.2071224
RD1438,2,未记录,服务通道,1434596064,109.1487391,23.2068409
RD1438,3,未记录,服务通道,1434596064,109.1487168,23.2065102
RD1438,4,未记录,服务通道,1434596064,109.1486936,23.2061649
RD1438,5,未记录,服务通道,1434596064,109.1486709,23.2058281
RD1438,6,未记录,服务通道,1434596064,109.1486454,23.2054493
RD1438,7,未记录,服务通道,1434596064,109.1486218,23.2050982
RD1438,8,未记录,服务通道,1434596064,109.1486,23.2047743
RD1438,9,未记录,服务通道,1434596064,109.148576,23.2044191
RD1439,1,未记录,服务通道,1434596065,109.1432963,23.2087787
RD1439,2,未记录,服务通道,1434596065,109.1432837,23.2080669
RD1439,3,未记录,服务通道,1434596065,109.1432706,23.2073265
RD1439,4,未记录,服务通道,1434596065,109.1487581,23.2071224
RD1439,5,未记录,服务通道,1434596065,109.1493974,23.2070877
RD1440,1,未记录,服务通道,1434596066,109.1493974,23.2070877
RD1440,2,未记录,服务通道,1434596066,109.1494174,23.2074183
RD1440,3,未记录,服务通道,1434596066,109.1490043,23.2075097
RD1440,4,未记录,服务通道,1434596066,109.1469822,23.2076345
RD1441,1,未记录,服务通道,1434596067,109.1432837,23.2080669
RD1441,2,未记录,服务通道,1434596067,109.1490354,23.2078197
RD1441,3,未记录,服务通道,1434596067,109.1495793,23.2077963
RD1442,1,未记录,服务通道,1434596068,109.1490354,23.2078197
RD1442,2,未记录,服务通道,1434596068,109.1490043,23.2075097
RD1443,1,未记录,服务通道,1434596069,109.148576,23.2044191
RD1443,2,未记录,服务通道,1434596069,109.1498858,23.2043436
RD1444,1,未记录,服务通道,1434596070,109.1486,23.2047743
RD1444,2,未记录,服务通道,1434596070,109.1499108,23.2046965
RD1445,1,未记录,服务通道,1434596071,109.1486218,23.2050982
RD1445,2,未记录,服务通道,1434596071,109.1499337,23.2050189
RD1446,1,未记录,服务通道,1434596072,109.1486454,23.2054493
RD1446,2,未记录,服务通道,1434596072,109.1499597,23.205384
RD1447,1,未记录,服务通道,1434596073,109.1486709,23.2058281
RD1447,2,未记录,服务通道,1434596073,109.1499861,23.205756
RD1448,1,未记录,服务通道,1434596074,109.1486936,23.2061649
RD1448,2,未记录,服务通道,1434596074,109.1500106,23.2061004
RD1449,1,未记录,服务通道,1434596075,109.1487168,23.2065102
RD1449,2,未记录,服务通道,1434596075,109.1500359,23.206456
RD1450,1,未记录,服务通道,1434596076,109.1487391,23.2068409
RD1450,2,未记录,服务通道,1434596076,109.1500589,23.2067797
RD1451,1,未记录,服务通道,1434596077,109.1583382,23.198249
RD1451,2,未记录,服务通道,1434596077,109.1578897,23.1979489
RD1451,3,未记录,服务通道,1434596077,109.1575458,23.1976471
RD1451,4,未记录,服务通道,1434596077,109.1572562,23.1972648
RD1451,5,未记录,服务通道,1434596077,109.1569298,23.1967629
RD1451,6,未记录,服务通道,1434596077,109.1567218,23.1962414
RD1451,7,未记录,服务通道,1434596077,109.1566188,23.1957895
RD1451,8,未记录,服务通道,1434596077,109.156545,23.1954912
RD1451,9,未记录,服务通道,1434596077,109.1564634,23.1954269
RD1451,10,未记录,服务通道,1434596077,109.1563992,23.1954019
RD1451,11,未记录,服务通道,1434596077,109.1562457,23.195384
RD1451,12,未记录,服务通道,1434596077,109.1561661,23.1953894
RD1451,13,未记录,服务通道,1434596077,109.1560223,23.195434
RD1451,14,未记录,服务通道,1434596077,109.1558726,23.195518
RD1451,15,未记录,服务通道,1434596077,109.1558066,23.1955912
RD1451,16,未记录,服务通道,1434596077,109.1557716,23.1964664
RD1451,17,未记录,服务通道,1434596077,109.155758,23.1965289
RD1451,18,未记录,服务通道,1434596077,109.1552527,23.1970916
RD1451,19,未记录,服务通道,1434596077,109.1551634,23.1971702
RD1451,20,未记录,服务通道,1434596077,109.1551012,23.1973148
RD1451,21,未记录,服务通道,1434596077,109.1550409,23.1977132
RD1451,22,未记录,服务通道,1434596077,109.1549321,23.19784
RD1451,23,未记录,服务通道,1434596077,109.1547786,23.1979114
RD1451,24,未记录,服务通道,1434596077,109.1542889,23.1979382
RD1451,25,未记录,服务通道,1434596077,109.1538664,23.1980952
RD1452,1,未记录,居住区道路,1434596078,109.1589554,23.194732
RD1452,2,未记录,居住区道路,1434596078,109.1588844,23.1942401
RD1453,1,未记录,居住区道路,1434596079,109.1590465,23.1951115
RD1453,2,未记录,居住区道路,1434596079,109.1593817,23.1964888
RD1453,3,未记录,居住区道路,1434596079,109.1594039,23.1966153
RD1453,4,未记录,居住区道路,1434596079,109.1593639,23.1967887
RD1453,5,未记录,居住区道路,1434596079,109.1592818,23.1969601
RD1453,6,未记录,居住区道路,1434596079,109.1592174,23.1970784
RD1453,7,未记录,居住区道路,1434596079,109.1585594,23.1976011
RD1454,1,未记录,居住区道路,1434596081,109.1394559,23.2145343
RD1454,2,未记录,居住区道路,1434596081,109.1420406,23.2139707
RD1454,3,未记录,居住区道路,1434596081,109.1443123,23.213568
RD1455,1,未记录,服务通道,1434596082,109.1594419,23.2074691
RD1455,2,未记录,服务通道,1434596082,109.1616175,23.207661
RD1455,3,未记录,服务通道,1434596082,109.1625459,23.2077428
RD1455,4,未记录,服务通道,1434596082,109.1627014,23.2078493
RD1455,5,未记录,服务通道,1434596082,109.1628172,23.2080439
RD1455,6,未记录,服务通道,1434596082,109.1627428,23.2088796
RD1455,7,未记录,服务通道,1434596082,109.162526,23.2113133
RD1456,1,永安东路,次要道路,1434596086,109.1367336,23.2078828
RD1456,2,永安东路,次要道路,1434596086,109.1363713,23.207657
RD1457,1,永安东路,次要道路,1434596087,109.1363713,23.207657
RD1457,2,永安东路,次要道路,1434596087,109.1361307,23.207507
RD1458,1,未记录,居住区道路,1434596090,109.1358217,23.2096417
RD1458,2,未记录,居住区道路,1434596090,109.1386677,23.2092206
RD1459,1,未记录,一般道路,1434596092,109.1503996,23.211844
RD1459,2,未记录,一般道路,1434596092,109.1505237,23.2119364
RD1459,3,未记录,一般道路,1434596092,109.1506338,23.2120138
RD1459,4,未记录,一般道路,1434596092,109.1507657,23.2119765
RD1459,5,未记录,一般道路,1434596092,109.151037,23.2118437
RD1459,6,未记录,一般道路,1434596092,109.1511815,23.2118041
RD1459,7,未记录,一般道路,1434596092,109.1513286,23.2118553
RD1459,8,未记录,一般道路,1434596092,109.1526523,23.2127619
RD1459,9,未记录,一般道路,1434596092,109.154468,23.213834
RD1459,10,未记录,一般道路,1434596092,109.1551451,23.2144049
RD1459,11,未记录,一般道路,1434596092,109.1564155,23.2157124
RD1459,12,未记录,一般道路,1434596092,109.1573563,23.2171946
RD1459,13,未记录,一般道路,1434596092,109.1584847,23.2198746
RD1459,14,未记录,一般道路,1434596092,109.1598202,23.2227399
RD1459,15,未记录,一般道路,1434596092,109.1599294,23.2232082
RD1459,16,未记录,一般道路,1434596092,109.1599856,23.2240749
RD1459,17,未记录,一般道路,1434596092,109.16006234126944,23.2247021
RD1460,1,未记录,服务通道,1434596094,109.1432963,23.2087787
RD1460,2,未记录,服务通道,1434596094,109.1434036,23.2096036
RD1460,3,未记录,服务通道,1434596094,109.1435332,23.2105996
RD1461,1,未记录,服务通道,1434596095,109.1492875,23.2091581
RD1461,2,未记录,服务通道,1434596095,109.147289,23.2093092
RD1461,3,未记录,服务通道,1434596095,109.1449722,23.2094842
RD1461,4,未记录,服务通道,1434596095,109.1444512,23.2095239
RD1461,5,未记录,服务通道,1434596095,109.1434036,23.2096036
RD1462,1,未记录,服务通道,1434596096,109.1450855,23.210354
RD1462,2,未记录,服务通道,1434596096,109.145113,23.2103728
RD1462,3,未记录,服务通道,1434596096,109.1451328,23.2103984
RD1462,4,未记录,服务通道,1434596096,109.145143,23.2104285
RD1462,5,未记录,服务通道,1434596096,109.1451426,23.21046
RD1462,6,未记录,服务通道,1434596096,109.1451316,23.2104898
RD1462,7,未记录,服务通道,1434596096,109.1451111,23.210515
RD1462,8,未记录,服务通道,1434596096,109.1450831,23.2105332
RD1462,9,未记录,服务通道,1434596096,109.1450504,23.2105425
RD1462,10,未记录,服务通道,1434596096,109.1450125,23.2105414
RD1462,11,未记录,服务通道,1434596096,109.1449774,23.2105284
RD1462,12,未记录,服务通道,1434596096,109.1449491,23.2105053
RD1462,13,未记录,服务通道,1434596096,109.1449311,23.2104746
RD1462,14,未记录,服务通道,1434596096,109.1449257,23.2104402
RD1462,15,未记录,服务通道,1434596096,109.1449333,23.2104061
RD1462,16,未记录,服务通道,1434596096,109.1449531,23.2103764
RD1462,17,未记录,服务通道,1434596096,109.1449828,23.2103547
RD1462,18,未记录,服务通道,1434596096,109.1450187,23.2103437
RD1462,19,未记录,服务通道,1434596096,109.145053,23.210344
RD1462,20,未记录,服务通道,1434596096,109.1450855,23.210354
RD1463,1,未记录,服务通道,1434596097,109.1449311,23.2104746
RD1463,2,未记录,服务通道,1434596097,109.1445237,23.210511
RD1463,3,未记录,服务通道,1434596097,109.1435332,23.2105996
RD1464,1,未记录,服务通道,1434596098,109.1450187,23.2103437
RD1464,2,未记录,服务通道,1434596098,109.1449722,23.2094842
RD1465,1,未记录,服务通道,1434596099,109.1451426,23.21046
RD1465,2,未记录,服务通道,1434596099,109.1473946,23.2102265
RD1465,3,未记录,服务通道,1434596099,109.1492966,23.2100293
RD1465,4,未记录,服务通道,1434596099,109.1492875,23.2091581
RD1466,1,未记录,服务通道,1434596100,109.1473946,23.2102265
RD1466,2,未记录,服务通道,1434596100,109.147289,23.2093092
RD1467,1,未记录,服务通道,1434596101,109.1444258,23.209179
RD1467,2,未记录,服务通道,1434596101,109.1444512,23.2095239
RD1467,3,未记录,服务通道,1434596101,109.1445237,23.210511
RD1468,1,未记录,服务通道,1434596102,109.1458091,23.2142458
RD1468,2,未记录,服务通道,1434596102,109.1457937,23.2140327
RD1468,3,未记录,服务通道,1434596102,109.1457888,23.2140165
RD1468,4,未记录,服务通道,1434596102,109.1457803,23.2139883
RD1468,5,未记录,服务通道,1434596102,109.1457633,23.2139317
RD1468,6,未记录,服务通道,1434596102,109.1457152,23.2136749
RD1469,1,未记录,服务通道,1434596103,109.148437,23.216439
RD1469,2,未记录,服务通道,1434596103,109.1485008,23.2161594
RD1469,3,未记录,服务通道,1434596103,109.1484863,23.2158
RD1469,4,未记录,服务通道,1434596103,109.1483414,23.2153741
RD1469,5,未记录,服务通道,1434596103,109.1480749,23.2149348
RD1469,6,未记录,服务通道,1434596103,109.1478287,23.2146845
RD1469,7,未记录,服务通道,1434596103,109.1477302,23.2144609
RD1469,8,未记录,服务通道,1434596103,109.1476346,23.2141654
RD1469,9,未记录,服务通道,1434596103,109.1475043,23.214019
RD1469,10,未记录,服务通道,1434596103,109.1468757,23.2139072
RD1469,11,未记录,服务通道,1434596103,109.1462963,23.2139152
RD1469,12,未记录,服务通道,1434596103,109.1457803,23.2139883
RD1470,1,未记录,服务通道,1434596105,109.1443234,23.2145883
RD1470,2,未记录,服务通道,1434596105,109.1458091,23.2142458
RD1470,3,未记录,服务通道,1434596105,109.1461302,23.2142355
RD1470,4,未记录,服务通道,1434596105,109.1461368,23.2143784
RD1470,5,未记录,服务通道,1434596105,109.1459582,23.2145609
RD1470,6,未记录,服务通道,1434596105,109.1459879,23.2147069
RD1471,1,未记录,服务通道,1434596106,109.1443234,23.2145883
RD1471,2,未记录,服务通道,1434596106,109.1450699,23.2179192
RD1471,3,未记录,服务通道,1434596106,109.1454883,23.2197856
RD1472,1,未记录,服务通道,1434596107,109.1450699,23.2179192
RD1472,2,未记录,服务通道,1434596107,109.1419111,23.2185114
RD1473,1,未记录,居住区道路,1434596111,109.1578248,23.2063594
RD1473,2,未记录,居住区道路,1434596111,109.1578625,23.2061787
RD1473,3,未记录,居住区道路,1434596111,109.1584317,23.2057012
RD1473,4,未记录,居住区道路,1434596111,109.1586335,23.2055978
RD1473,5,未记录,居住区道路,1434596111,109.1588259,23.2053632
RD1474,1,未记录,服务通道,1434596119,109.14022,23.2056268
RD1474,2,未记录,服务通道,1434596119,109.1408949,23.2056293
RD1474,3,未记录,服务通道,1434596119,109.1437483,23.2056401
RD1474,4,未记录,服务通道,1434596119,109.1442031,23.2053419
RD1474,5,未记录,服务通道,1434596119,109.1442436,23.2047588
RD1474,6,未记录,服务通道,1434596119,109.1477575,23.2048893
RD1475,1,未记录,服务通道,1434596120,109.1439008,23.2027579
RD1475,2,未记录,服务通道,1434596120,109.1418828,23.202738
RD1475,3,未记录,服务通道,1434596120,109.1417032,23.2027486
RD1475,4,未记录,服务通道,1434596120,109.1411412,23.2033104
RD1475,5,未记录,服务通道,1434596120,109.1410956,23.2035488
RD1476,1,未记录,服务通道,1434596121,109.1408737,23.2031545
RD1476,2,未记录,服务通道,1434596121,109.1433998,23.2002838
RD1476,3,未记录,服务通道,1434596121,109.1445808,23.1992555
RD1476,4,未记录,服务通道,1434596121,109.144825,23.1991025
RD1476,5,未记录,服务通道,1434596121,109.1451113,23.1990698
RD1476,6,未记录,服务通道,1434596121,109.1453267,23.1991025
RD1476,7,未记录,服务通道,1434596121,109.1454532,23.1990759
RD1476,8,未记录,服务通道,1434596121,109.145633,23.1989188
RD1476,9,未记录,服务通道,1434596121,109.1457765,23.1989658
RD1476,10,未记录,服务通道,1434596121,109.1466741,23.1993391
RD1476,11,未记录,服务通道,1434596121,109.1470049,23.1992861
RD1476,12,未记录,服务通道,1434596121,109.1476176,23.1990331
RD1476,13,未记录,服务通道,1434596121,109.1481059,23.1988903
RD1477,1,未记录,普通道路,1435033862,109.4239165,23.1432329
RD1477,2,未记录,普通道路,1435033862,109.4238228,23.1431318
RD1478,1,未记录,普通道路,1435033863,109.4232794,23.1435945
RD1478,2,未记录,普通道路,1435033863,109.4234603,23.1435728
RD1479,1,未记录,普通道路,1435033864,109.4234603,23.1435728
RD1479,2,未记录,普通道路,1435033864,109.4235783,23.1435656
RD1479,3,未记录,普通道路,1435033864,109.4239165,23.1434174
RD1479,4,未记录,普通道路,1435033864,109.4271529,23.1422458
RD1479,5,未记录,普通道路,1435033864,109.4316789,23.1405933
RD1479,6,未记录,普通道路,1435033864,109.4333178,23.1399905
RD1479,7,未记录,普通道路,1435033864,109.4348644,23.1394217
RD1479,8,未记录,普通道路,1435033864,109.4358554,23.1391251
RD1480,1,未记录,普通道路,1435033865,109.4239165,23.1434174
RD1480,2,未记录,普通道路,1435033865,109.4239165,23.1432329
RD1481,1,未记录,普通道路,1435033866,109.4228829,23.1452213
RD1481,2,未记录,普通道路,1435033866,109.4225598,23.1446179
RD1481,3,未记录,普通道路,1435033866,109.4225677,23.1444985
RD1481,4,未记录,普通道路,1435033866,109.4228508,23.1441369
RD1481,5,未记录,普通道路,1435033866,109.4232834,23.1440321
RD1481,6,未记录,普通道路,1435033866,109.4234367,23.1438838
RD1481,7,未记录,普通道路,1435033866,109.4235783,23.1435656
RD1482,1,未记录,普通道路,1435033868,109.4372906,23.1385672
RD1482,2,未记录,普通道路,1435033868,109.4433069,23.136351
RD1482,3,未记录,普通道路,1435033868,109.4450943,23.13568847146894
RD1483,1,未记录,居住区道路,1435033869,109.4285614,23.1395445
RD1483,2,未记录,居住区道路,1435033869,109.4287018,23.1396195
RD1483,3,未记录,居住区道路,1435033869,109.4288559,23.1396736
RD1483,4,未记录,居住区道路,1435033869,109.4290302,23.139682
RD1483,5,未记录,居住区道路,1435033869,109.4292828,23.1396475
RD1483,6,未记录,居住区道路,1435033869,109.4294467,23.1396444
RD1483,7,未记录,居住区道路,1435033869,109.4295218,23.1396726
RD1483,8,未记录,居住区道路,1435033869,109.4299588,23.1403413
RD1483,9,未记录,居住区道路,1435033869,109.4313005,23.1405171
RD1483,10,未记录,居住区道路,1435033869,109.4316789,23.1405933
RD1483,11,未记录,居住区道路,1435033869,109.4324066,23.1407399
RD1483,12,未记录,居住区道路,1435033869,109.4324953,23.1407305
RD1483,13,未记录,居住区道路,1435033869,109.4328948,23.1403978
RD1483,14,未记录,居住区道路,1435033869,109.4333044,23.1401843
RD1483,15,未记录,居住区道路,1435033869,109.4333178,23.1399905
RD1484,1,未记录,居住区道路,1435033870,109.4283802,23.1394029
RD1484,2,未记录,居住区道路,1435033870,109.4285614,23.1395445
RD1485,1,未记录,居住区道路,1435033871,109.4254571,23.1359111
RD1485,2,未记录,居住区道路,1435033871,109.4255458,23.1361217
RD1485,3,未记录,居住区道路,1435033871,109.4255536,23.1362193
RD1485,4,未记录,居住区道路,1435033871,109.425298,23.1371885
RD1485,5,未记录,居住区道路,1435033871,109.4252941,23.1373223
RD1485,6,未记录,居住区道路,1435033871,109.4254514,23.1375899
RD1485,7,未记录,居住区道路,1435033871,109.4254829,23.1376839
RD1485,8,未记录,居住区道路,1435033871,109.4254396,23.1378104
RD1485,9,未记录,居住区道路,1435033871,109.4254671,23.1378683
RD1485,10,未记录,居住区道路,1435033871,109.4267491,23.1392099
RD1485,11,未记录,居住区道路,1435033871,109.4269418,23.1392822
RD1485,12,未记录,居住区道路,1435033871,109.4273232,23.1392605
RD1485,13,未记录,居住区道路,1435033871,109.4275159,23.1392533
RD1485,14,未记录,居住区道路,1435033871,109.4278463,23.1391809
RD1485,15,未记录,居住区道路,1435033871,109.427917,23.1391918
RD1485,16,未记录,居住区道路,1435033871,109.4283802,23.1394029
RD1486,1,未记录,居住区道路,1435033872,109.4161515,23.1506518
RD1486,2,未记录,居住区道路,1435033872,109.4163341,23.1508965
RD1487,1,未记录,居住区道路,1435033873,109.4114462,23.1486451
RD1487,2,未记录,居住区道路,1435033873,109.4115976,23.1483572
RD1487,3,未记录,居住区道路,1435033873,109.4116497,23.1481605
RD1487,4,未记录,居住区道路,1435033873,109.4116084,23.1479299
RD1487,5,未记录,居住区道路,1435033873,109.4114496,23.1477038
RD1488,1,未记录,服务通道,1435033876,109.4065788,23.1325649
RD1488,2,未记录,服务通道,1435033876,109.4063962,23.1333743
RD1489,1,未记录,居住区道路,1435033879,109.3962371,23.1325803
RD1489,2,未记录,居住区道路,1435033879,109.396284,23.1321485
RD1489,3,未记录,居住区道路,1435033879,109.3975154,23.1317262
RD1489,4,未记录,居住区道路,1435033879,109.398186,23.1311257
RD1490,1,梧硕高速,高速公路,1435033881,109.4292262,23.1510659
RD1490,2,梧硕高速,高速公路,1435033881,109.4263038,23.153279
RD1491,1,梧硕高速,高速公路,1435033882,109.4262469,23.1531848
RD1491,2,梧硕高速,高速公路,1435033882,109.4291357,23.1509997
RD1492,1,梧硕高速,高速公路,1435033883,109.4291357,23.1509997
RD1492,2,梧硕高速,高速公路,1435033883,109.4300843,23.1503059
RD1493,1,梧硕高速,高速公路,1435033884,109.4301608,23.1503975
RD1493,2,梧硕高速,高速公路,1435033884,109.4292262,23.1510659
RD1494,1,梧硕高速,高速公路,1435033885,109.4379721,23.1456385
RD1494,2,梧硕高速,高速公路,1435033885,109.4367147,23.1461679
RD1494,3,梧硕高速,高速公路,1435033885,109.434598,23.1473183
RD1494,4,梧硕高速,高速公路,1435033885,109.4337651,23.1478281
